tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Lachnospira eligens,bacteria,100,222.13432535834465,13,197.107,261.6885665189273,20,0
1,Porphyromonas gingivalis,bacteria,100,204.9368292015696,17,454.667,275.73318838029365,31,1
1,Porphyromonas cangingivalis,bacteria,100,175.4144607991057,4,103.793,18.630620836506328,1,0
1,Porphyromonas crevioricanis,bacteria,100,23.503244747592596,2,154.982,20.636995388130085,3,0
1,Hungatella hathewayi,bacteria,100,80.54160700089658,5,89.6061,396.68891134961166,38,0
1,[Clostridium] scindens,bacteria,100,293.5039344089612,21,326.1,177.99408522262198,11,0
1,Lachnoclostridium phocaeense,bacteria,100,163.37621348936318,18,218.429,14.044621861366307,1,0
1,[Clostridium] hylemonae,bacteria,100,43.85361519977643,1,116.49,15.477746541097563,1,0
1,Barnesiella viscericola,bacteria,100,173.1214613115357,7,89.1583,25.509619299216354,2,0
1,Intestinibaculum porci,bacteria,100,209.52282817670962,2,1335.84,179.14058496640698,2,0
1,Faecalitalea cylindroides,bacteria,100,276.59306318813236,28,343.04,49.58611391870146,4,0
1,Butyrivibrio proteoclasticus,bacteria,100,62.77086097222901,5,138.16,66.78361007547653,6,0
1,Butyrivibrio fibrisolvens,bacteria,100,59.331361740873994,6,103.939,63.05748590817526,6,0
1,Butyrivibrio hungatei,bacteria,100,46.14661468734644,4,87.5088,36.4013668651739,6,0
1,Lacrimispora saccharolytica,bacteria,100,287.7714356900362,31,182.134,32.10199282598013,3,0
1,Enterococcus faecium,bacteria,100,303.82243210302624,20,495.781,165.95583791287945,18,1
1,Enterococcus faecalis,bacteria,100,117.80284867390924,17,182.692,126.11497181635052,19,1
1,Enterococcus cecorum,bacteria,9.291945648120354,14.33124679731256,2,76.8537,45.85998975140019,2,0
1,Tannerella forsythia,bacteria,100,141.87934329339433,11,122.26,126.11497181635052,9,1
1,Tannerella sp. oral taxon HOT-286,bacteria,100,42.70711545599143,2,78.7802,25.796244235162607,3,0
1,Streptococcus suis,bacteria,100,149.33159162799686,10,300.471,246.21081997782977,18,1
1,Streptococcus equi,bacteria,100,47.86636430302395,9,236.906,25.796244235162607,6,1
1,Streptococcus agalactiae,bacteria,100,57.61161212519649,2,110.703,12.898122117581304,2,1
1,Streptococcus pasteurianus,bacteria,100,20.923620324076335,3,183.113,20.06374551623758,4,0
1,Streptococcus anginosus,bacteria,100,23.503244747592596,4,227.533,10.318497694065043,1,1
1,Desulfovibrio desulfuricans,bacteria,100,100.31872758118791,1,122.004,163.94946336125568,5,0
1,Desulfovibrio piger,bacteria,100,32.38861776192638,1,114.476,11.464997437850048,1,0
1,Christensenella sp. Marseille-P3954,bacteria,100,221.84770042239842,24,185.062,39.26761622463641,5,0
1,Christensenella minuta,bacteria,100,209.23620324076336,21,309.404,27.22936891489386,2,0
1,Ligilactobacillus ruminis,bacteria,100,113.79009957066172,2,133.976,124.39522220067302,8,0
1,Ligilactobacillus salivarius,bacteria,100,10.605122630011294,1,71.7586,13.184747053527554,2,0
1,Muribaculum intestinale,bacteria,100,177.99408522262198,7,136.076,49.01286404680895,5,0
1,Muribaculum sp. TLL-A4,bacteria,100,79.96835712900408,3,97.6404,16.91087122082882,2,0
1,Bifidobacterium longum,bacteria,100,159.93671425800815,10,1011.27,56.46511238141148,6,0
1,Bifidobacterium breve,bacteria,100,75.38235815386406,6,469.744,19.203870708398828,3,0
1,Bifidobacterium pseudocatenulatum,bacteria,100,20.06374551623758,2,154.521,47.00648949518519,6,0
1,Bifidobacterium bifidum,bacteria,100,14.617871733258811,4,215.057,13.184747053527554,2,0
1,Sutterella megalosphaeroides,bacteria,100,20.923620324076335,1,91.0476,20.350370452183835,2,0
1,Alloprevotella sp. E39,bacteria,100,82.26135661657409,5,104.624,107.77097591579044,5,0
1,Amedibacterium intestinale,bacteria,100,136.72009444636183,18,200.802,33.82174244165764,4,0
1,Duncaniella dubosii,bacteria,100,125.54172194445802,11,153.314,40.70074090436767,5,0
1,Priestia megaterium,bacteria,100,12.611497181635052,1,82.4167,153.3443407312444,3,0
1,Eggerthella lenta,bacteria,100,62.77086097222901,2,103.207,100.31872758118791,8,0
1,Bacillus cereus,bacteria,100,13.184747053527554,1,62.3514,61.0511113565515,11,1
1,Bacillus subtilis,bacteria,100,13.184747053527554,1,75.75,13.757996925420057,1,0
1,Cloacibacillus porcorum,bacteria,100,92.00660443874663,5,140.14,40.70074090436767,2,0
1,Ethanoligenens harbinense,bacteria,100,120.38247309742549,5,72.4946,12.3248722456888,2,0
1,Comamonas kerstersii,bacteria,100,82.83460648846659,1,117.458,69.93648437088528,3,0
1,Petrimonas mucosa,bacteria,100,31.52874295408763,2,190.346,96.01935354199415,10,0
1,Caproiciproducens galactitolivorans,bacteria,100,100.89197745308041,9,116.077,23.503244747592596,3,0
1,Caproiciproducens sp. 7D4C2,bacteria,100,66.21036020358402,8,91.2386,10.318497694065043,2,0
1,Caproiciproducens sp. NJN-50,bacteria,100,45.286739879507685,2,88.3271,26.082869171108857,2,0
1,Dehalococcoides mccartyi,bacteria,100,18.917245772452578,2,151.14,85.41423091198286,2,0
1,Aminipila sp. JN-18,bacteria,100,69.93648437088528,6,182.852,25.796244235162607,3,0
1,Aminipila butyrica,bacteria,100,16.337621348936317,3,131.02,25.509619299216354,3,0
1,Aminipila sp. CBA3637,bacteria,100,20.350370452183835,2,125.326,12.3248722456888,2,0
1,Acidaminococcus intestini,bacteria,100,22.929994875700096,2,102.019,66.78361007547653,6,0
1,Acidaminococcus fermentans,bacteria,100,19.49049564434508,2,76.3462,11.751622373796298,2,0
1,Paraprevotella xylaniphila,bacteria,100,46.14661468734644,1,94.1026,40.41411596842141,6,0
1,Oscillospiraceae bacterium LBM18003,bacteria,100,68.78998462710028,9,103.957,15.191121605151313,3,0
1,Shigella sonnei,bacteria,100,33.24849256976513,9,202.517,420.19215609720425,30,1
1,Shigella dysenteriae,bacteria,100,36.11474192922765,5,580.023,32.38861776192638,2,1
1,Shigella flexneri,bacteria,100,28.94911853057137,5,152.07,109.2041005955217,12,1
1,Fibrobacter succinogenes,bacteria,100,24.36311955543135,2,499.714,57.32498718925024,5,0
1,Selenomonas ruminantium,bacteria,100,19.203870708398828,1,78.3774,62.19761110033651,7,0
1,Pseudobutyrivibrio xylanivorans,bacteria,100,56.75173731735774,5,152.496,18.343995900560074,2,0
1,Weissella confusa,bacteria,100,46.14661468734644,2,101.393,28.94911853057137,2,0
1,Mageeibacillus indolicus,bacteria,100,54.45873782978772,3,79.1567,17.48412109272132,1,0
1,Coprobacter sp. 2CBH44,bacteria,100,57.32498718925024,4,101.36,13.184747053527554,3,0
1,Hungateiclostridium clariflavum,bacteria,100,29.522368402463872,1,83.6154,40.70074090436767,9,0
1,Hungateiclostridium thermocellum,bacteria,100,17.48412109272132,1,99.0,33.24849256976513,6,0
1,Olsenella sp. oral taxon 807,bacteria,100,13.471371989473806,1,109.4,30.095618274356372,3,0
1,Anoxybacillus flavithermus,bacteria,100,24.6497444913776,3,86.1014,37.261241673012655,4,0
1,Paeniclostridium sordellii,bacteria,100,20.636995388130085,1,90.5741,36.4013668651739,4,0
1,Anaerocolumna sp. CBA3638,bacteria,100,38.121116480851406,3,72.4946,14.33124679731256,2,0
1,Anaerocolumna cellulosilytica,bacteria,100,31.24211801814138,5,100.078,19.49049564434508,5,0
1,Pseudoclostridium thermosuccinogenes,bacteria,100,17.48412109272132,2,68.6591,28.94911853057137,3,0
1,Ruminiclostridium cellulolyticum,bacteria,100,33.53511750571139,3,108.28,12.03824730974255,3,0
1,Ruminiclostridium sp. MA18,bacteria,100,25.222994363270104,2,87.6308,15.764371477043815,2,0
1,Mucinivorans hirudinis,bacteria,100,24.36311955543135,1,92.4098,18.343995900560074,3,0
1,Cellulosilyticum sp. WCF-2,bacteria,100,23.789869683538846,2,85.3137,15.764371477043815,3,0
1,Megamonas hypermegale,bacteria,100,23.216619811646346,1,81.6842,12.611497181635052,3,0
1,Paraclostridium bifermentans,bacteria,100,13.757996925420057,1,84.6176,20.636995388130085,3,1
1,Pasteurella multocida,bacteria,100,20.350370452183835,1,178.929,13.184747053527554,2,1
1,Heliobacterium modesticaldum,bacteria,100,13.184747053527554,1,81.5,18.917245772452578,2,0
1,Turicibacter sanguinis,bacteria,100,12.3248722456888,2,120.375,17.48412109272132,2,0
1,Mammaliicoccus sciuri,bacteria,100,12.3248722456888,1,70.7619,16.337621348936317,1,0
1,Geosporobacter ferrireducens,bacteria,100,10.03187275811879,1,56.8,18.630620836506328,1,0
1,Thermoclostridium stercorarium,bacteria,100,17.19749615677507,3,113.02,10.605122630011294,1,0
1,Haemophilus parainfluenzae,bacteria,100,25.509619299216354,1,101.636,24.936369427323854,1,1
1,Mahella australiensis,bacteria,100,11.751622373796298,1,64.6316,11.178372501903796,1,0
1,Pseudomonas aeruginosa,bacteria,100,15.764371477043815,1,100.029,149.90484149988936,18,1
1,Finegoldia magna,bacteria,25.066439248909525,27.515993850840115,2,98.8235,14.904496669205061,3,1
1,Staphylococcus aureus,bacteria,2.4584386063790884,21.49687019596884,1,95.0392,75.09573321791781,4,1
1,Klebsiella oxytoca,bacteria,100,18.630620836506328,2,110.904,18.630620836506328,3,1
1,Klebsiella pneumoniae,bacteria,3.7795265380377097,73.08935866629405,1,124.352,274.0134387646161,23,1
1,Lactococcus lactis,bacteria,0.3737081948610584,13.757996925420057,1,88.5312,16.337621348936317,1,0
tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Prevotella copri,bacteria,100,284014.1585061595,4756,3665.33,352324.84894830146,7172,0
1,Prevotella sp. TF12-30,bacteria,100,58.385451329233064,1,1084.0,1931.6093158971885,60,0
1,Prevotella intermedia,bacteria,100,380.79969241332304,15,91.6368,50.044672567914056,5,1
1,Prevotella melaninogenica,bacteria,100,356.0649691901012,18,132.732,25.022336283957028,3,1
1,Prevotella ruminicola,bacteria,100,249.6481367181,15,111.44,60.97396887584931,8,0
1,Prevotella denticola,bacteria,100,241.59497101751614,18,120.44,48.8942203249735,5,0
1,Prevotella oris,bacteria,100,130.57632957375276,12,127.333,77.36791333775219,2,0
1,uncultured Prevotella sp.,bacteria,100,30.486984437924654,3,397.176,37.10208483483284,2,0
1,Bifidobacterium longum,bacteria,100,50576.469117213324,3653,420.299,44968.01443287813,3433,0
1,Bifidobacterium bifidum,bacteria,100,36505.86295992889,2902,341.366,32227.04345537224,2896,0
1,Bifidobacterium catenulatum,bacteria,100,22752.206395574583,1878,316.561,9801.277883732042,1008,0
1,Bifidobacterium breve,bacteria,100,11622.443784306937,525,389.453,9157.312240746067,589,0
1,Bifidobacterium pseudocatenulatum,bacteria,100,6206.977463725018,464,268.41,11956.650160881169,935,0
1,Bifidobacterium adolescentis,bacteria,100,1815.988865481663,116,361.923,2484.114005569389,173,0
1,Bifidobacterium dentium,bacteria,100,123.09838999463918,8,251.31,445.51263107872916,25,0
1,Bifidobacterium angulatum,bacteria,100,362.1048434655391,24,243.618,95.4875361640659,6,0
1,Bifidobacterium pseudolongum,bacteria,100,77.36791333775219,8,178.032,249.07291059662973,9,0
1,Bifidobacterium pullorum,bacteria,100,105.2663802290606,6,437.017,125.97452060199056,5,0
1,Bifidobacterium lemurum,bacteria,100,37.38969789556798,2,170.678,192.12552457107236,1,0
1,Bifidobacterium animalis,bacteria,100,50.332285628649196,5,186.55,118.7841940836121,7,0
1,Bifidobacterium scardovii,bacteria,100,80.53165700583871,4,394.326,37.10208483483284,3,0
1,Bifidobacterium choerinum,bacteria,100,14.380653036756913,1,97.8529,20.132914251459678,1,0
1,Escherichia coli,bacteria,99,45183.43661536875,3334,167.182,31864.938611906702,2850,1
1,Escherichia fergusonii,bacteria,100,20.132914251459678,1,143.642,23.2966579195462,3,0
1,Faecalibacterium prausnitzii,bacteria,100,22853.158579892617,2298,259.121,18363.231088756373,2174,0
1,Alistipes indistinctus,bacteria,100,21906.91161007401,15,535.95,5966.820558011178,4,0
1,Alistipes megaguti,bacteria,100,2175.2175783398507,29,753.642,116.19567653699586,1,0
1,Alistipes shahii,bacteria,100,581.8412218671847,2,93.5778,295.37861337498697,1,0
1,Alistipes onderdonkii,bacteria,100,67.30145621202236,1,93.5783,51.19512481085461,1,0
1,Alistipes finegoldii,bacteria,100,46.30570277835726,1,91.4872,30.486984437924654,2,0
1,Collinsella aerofaciens,bacteria,100,13135.863709895235,869,151.713,9132.28990446211,660,0
1,uncultured bacterium,bacteria,100,16415.22782839728,414,380.271,1123.4166152314501,57,0
1,butyrate-producing bacterium SS3/4,bacteria,100,2109.354187431504,124,136.317,113.60715899037962,10,0
1,uncultured organism,,100,2084.331851147547,111,404.633,65.00055172614125,2,0
1,uncultured prokaryote,,100,110.73102838302823,10,263.707,144.95698261050967,1,0
1,Clostridiales bacterium,bacteria,100,83.4077876131901,3,225.089,46.018089717622125,2,0
1,Candidatus Saccharibacteria bacterium oral taxon 488,bacteria,100,46.30570277835726,6,148.28,26.46040158763272,4,0
1,Dialister hominis,bacteria,100,3359.3205493864148,200,1237.26,189.82462008519124,19,0
1,Dialister massiliensis,bacteria,100,802.1528263903006,39,567.935,158.4747964650612,12,0
1,Dialister pneumosintes,bacteria,100,60.111129693643896,5,231.517,30.486984437924654,1,0
1,Blautia obeum,bacteria,100,2496.481367181,211,184.328,2810.554829503771,174,0
1,Blautia producta,bacteria,100,256.55085017574334,18,108.385,55.796933782616826,3,0
1,Blautia sp. LZLJ-3,bacteria,100,46.88092889982754,4,112.85,16.969170583373156,4,0
1,Parabacteroides distasonis,bacteria,100,7600.462742986763,197,12891.3,7181.985739617137,152,0
1,Klebsiella pneumoniae,bacteria,99,7030.4136566097195,285,127.772,7732.477137864192,399,1
1,Klebsiella variicola,bacteria,100,3755.3637340187,127,113.327,1277.0019896640138,85,0
1,Klebsiella quasipneumoniae,bacteria,100,459.03044493328065,18,114.839,340.82147697113885,21,0
1,Klebsiella aerogenes,bacteria,100,14.380653036756913,2,119.756,117.34612877993641,7,1
1,Klebsiella michiganensis,bacteria,100,55.509320721881686,4,117.677,58.09783826849793,2,0
1,Klebsiella oxytoca,bacteria,100,12.654974672346084,1,138.517,36.52685871336256,5,1
1,Klebsiella grimontii,bacteria,100,10.354070186464977,1,155.567,18.11962282631371,2,0
1,Bacteroides uniformis,bacteria,100,10281.591695159723,59,1231.12,1195.6074934759697,45,0
1,Bacteroides xylanisolvens,bacteria,100,5083.560848493568,30,443.468,3365.3604236618526,298,0
1,Bacteroides thetaiotaomicron,bacteria,100,1976.4769533718702,64,796.226,440.6232090462318,22,0
1,Bacteroides fragilis,bacteria,100,1455.0344742590644,31,554.426,768.2144852235543,28,0
1,Bacteroides ovatus,bacteria,100,279.5598950345544,6,496.011,995.4288032043136,58,0
1,Bacteroides cellulosilyticus,bacteria,100,51.48273787158975,2,93.165,39.40298932071394,5,0
1,Bacteroides intestinalis,bacteria,100,18.11962282631371,1,81.1957,64.13771254393583,8,0
1,Bacteroides caecimuris,bacteria,100,35.088793409686865,1,114.63,16.106331401167743,3,0
1,Bacteroides heparinolyticus,bacteria,100,35.664019531157145,4,132.925,12.079748550875808,1,0
1,Megamonas funiformis,bacteria,100,5627.14953328298,582,230.758,4670.54849327791,456,0
1,Megamonas hypermegale,bacteria,100,3397.8606995249233,238,151.371,1035.982244767968,107,0
1,Enterococcus avium,bacteria,100,6294.4118341885005,220,112.692,4062.2468698230928,182,1
1,Enterococcus faecium,bacteria,100,3716.2483577587213,167,145.624,2813.1433470503875,154,1
1,Enterococcus gallinarum,bacteria,100,906.2687543764207,11,101.517,725.935365295489,15,1
1,Enterococcus raffinosus,bacteria,100,12.942587733081222,1,158.727,723.6344608096078,19,0
1,Enterococcus gilvus,bacteria,100,129.71349039154737,3,97.4982,85.99630515980634,1,0
1,Veillonella parvula,bacteria,100,4487.914199711097,289,130.941,3181.5756778520995,241,0
1,Veillonella dispar,bacteria,100,182.92190662754794,3,115.227,382.2377577169988,26,0
1,Veillonella atypica,bacteria,100,155.31105279697465,3,112.778,220.59921758385104,10,0
1,Veillonella rodentium,bacteria,100,127.12497284493111,11,173.396,36.8144717740977,5,0
1,Megasphaera elsdenii,bacteria,100,186.94848947783987,10,119.61,141.50562588168802,11,0
1,Megasphaera hexanoica,bacteria,100,124.82406835905,13,146.423,46.30570277835726,5,0
1,Roseburia inulinivorans,bacteria,100,146.6826609749205,6,97.5029,6170.738218072392,379,0
1,Roseburia intestinalis,bacteria,100,1823.1791920000414,135,198.054,596.5094879646767,40,0
1,Roseburia hominis,bacteria,100,916.9104376236207,79,168.387,153.87298749329898,8,0
1,Phocaeicola vulgatus,bacteria,100,2392.653052255615,13,675.701,1914.9277583745506,41,0
1,Phocaeicola dorei,bacteria,100,3524.4104462483842,30,613.701,133.7400732418393,4,0
1,[Ruminococcus] gnavus,bacteria,100,1928.445572229102,68,121.207,1683.6868575434994,78,0
1,[Ruminococcus] torques,bacteria,100,882.3968703354042,68,320.237,325.5779847521765,20,0
1,Flavonifractor plautii,bacteria,100,1929.3084114113074,74,146.675,1540.4555532974005,68,0
1,Enterocloster clostridioformis,bacteria,100,1216.89085997037,46,137.158,1104.721766283666,62,0
1,Enterocloster bolteae,bacteria,100,478.01290694179977,31,159.296,338.2329594245226,31,0
1,[Eubacterium] rectale,bacteria,100,847.3080769257173,60,140.575,910.5829502874477,65,0
1,Lachnospiraceae bacterium,bacteria,100,600.5360708149686,43,143.788,169.1164797122613,7,0
1,Acidaminococcus intestini,bacteria,100,852.772725079685,88,917.309,540.4249411213248,68,0
1,Anaerostipes hadrus,bacteria,100,834.9407153141063,40,135.885,471.97303266636186,13,0
1,Anaerostipes caccae,bacteria,100,23.871884041016475,1,85.9661,15.531105279697465,2,0
1,Salmonella enterica,bacteria,99,92.89901861744966,3,110.152,1329.9227928392793,68,1
1,Clostridioides difficile,bacteria,100,603.6998144830552,32,300.336,608.8768495762877,51,1
1,Clostridium botulinum,bacteria,100,12.367361611610946,1,101.4,21.28336649440023,2,1
1,Erysipelatoclostridium ramosum,bacteria,100,640.2266731964178,9,107.765,435.44617395299935,4,0
1,[Clostridium] innocuum,bacteria,100,195.28926823915887,9,146.299,96.63798840700646,3,0
1,uncultured Ruminococcus sp.,bacteria,100,40.553441563654495,5,168.705,161.6385401331477,12,0
1,Anaerobutyricum hallii,bacteria,100,703.7891596188833,49,144.652,193.56358987474806,10,0
1,Shigella sonnei,bacteria,100,97.788440649947,11,256.298,1618.1110796958878,130,1
1,Shigella dysenteriae,bacteria,100,52.6331901145303,12,295.362,157.8995703435909,23,1
1,Shigella flexneri,bacteria,100,102.10263656097408,13,222.69,469.6721281804808,47,1
1,Shigella boydii,bacteria,100,87.43437046348203,18,333.771,52.92080317526544,8,1
1,Eggerthella lenta,bacteria,100,447.5259225038751,1,91.5588,387.41479281023123,10,0
1,Ligilactobacillus ruminis,bacteria,100,412.14951603345315,7,103.603,379.93685323111765,7,0
1,Coprococcus catus,bacteria,100,557.1064986439628,42,153.002,60.398742754379036,4,0
1,Morganella morganii,bacteria,100,364.11813489068504,1,323.387,179.18293683799115,3,1
1,Hungatella hathewayi,bacteria,100,74.20416966966567,4,98.2323,401.2202197255179,22,0
1,crAssphage cr50_1,viruses,100,297.1042917393978,59,316.633,164.51467074049907,28,0
1,crAssphage cr10_1,viruses,100,57.52261214702765,13,302.766,64.42532560467097,16,0
1,Streptococcus salivarius,bacteria,100,259.71459384382985,1,97.2638,142.0808520031583,2,0
1,Streptococcus suis,bacteria,100,87.43437046348203,3,130.677,142.36846506389344,12,1
1,Streptococcus pyogenes,bacteria,100,22.721431798075923,1,128.765,84.55823985613065,5,1
1,[Clostridium] scindens,bacteria,100,229.22760940590518,13,173.025,24.73472322322189,2,0
1,Lachnospira eligens,bacteria,100,154.44821361476926,7,112.663,193.8512029354832,14,0
1,Citrobacter freundii,bacteria,100,193.56358987474806,5,399.715,112.45670674743906,11,1
1,Citrobacter portucalensis,bacteria,100,20.420527312194817,1,201.689,20.132914251459678,5,0
1,Lacrimispora saccharolytica,bacteria,100,192.70075069254264,12,234.746,13.517813854551498,1,0
1,Lacrimispora sphenoides,bacteria,100,65.57577784761152,1,77.3312,14.380653036756913,1,0
1,Odoribacter splanchnicus,bacteria,100,105.55399328979574,7,638.917,92.61140555671452,2,0
1,Anelloviridae sp.,viruses,100,86.85914434201176,9,339.921,100.66457125729839,11,0
1,SEN virus,viruses,100,23.2966579195462,3,343.702,10.354070186464977,1,0
1,Proteus phage vB_PmiP_RS51pmB,viruses,100,89.16004882789287,17,247.751,93.47424473891994,18,0
1,Enterobacter hormaechei,bacteria,100,69.31474763716832,2,99.5976,128.85065120934195,10,0
1,Enterobacter cloacae,bacteria,100,30.774597498659794,2,109.479,133.16484712036902,5,1
1,Selenomonas ruminantium,bacteria,100,74.49178273040081,3,109.914,35.088793409686865,4,0
1,Faecalitalea cylindroides,bacteria,100,87.72198352421717,9,199.044,17.544396704843432,3,0
1,Escherichia virus RB69,viruses,100,11.216909368670391,1,175.474,21.28336649440023,2,0
1,Butyrivibrio fibrisolvens,bacteria,100,19.270075069254265,1,105.765,31.34982362013007,1,0
1,Intestinimonas butyriciproducens,bacteria,100,17.832009765578572,2,210.917,23.871884041016475,2,0
1,Ruthenibacterium lactatiformans,bacteria,100,26.46040158763272,1,104.219,14.380653036756913,2,0
1,Leclercia adecarboxylata,bacteria,100,20.420527312194817,1,274.75,15.818718340432603,2,0
1,Pseudomonas aeruginosa,bacteria,100,133.16484712036902,2,98.5071,105.84160635053088,1,1
tax_level,name,domain,Z_score,nt_rpm,nt_contigs,nt_alignment_length,nr_rpm,nr_contigs,known_pathogen
1,Candidatus Melainabacteria bacterium MEL.A1,bacteria,100,24260.735948608937,2096,460.709,10463.83210553912,999,0
1,uncultured bacterium,bacteria,100,10064.04547672423,440,376.453,1504.7445516987236,80,0
1,Clostridiales bacterium,bacteria,100,1556.4950256989441,82,419.887,4355.570113930659,271,0
1,uncultured organism,,100,5081.782809516173,260,236.648,295.71699428697514,9,0
1,butyrate-producing bacterium SS3/4,bacteria,100,1363.7102928849354,53,400.488,50.613100945270745,5,0
1,uncultured prokaryote,,100,651.1460739588202,24,253.784,167.19383907763594,19,0
1,uncultured Candidatus Melainabacteria bacterium,bacteria,100,147.85849714348757,7,143.156,34.12119164849713,3,0
1,butyrate-producing bacterium SM4/1,bacteria,100,86.44035217619273,1,124.54,10.805044022024092,1,0
1,uncultured bacterium Contigcl_1542,bacteria,100,36.39593775839694,2,167.116,40.376743450721605,4,0
1,uncultured bacterium Contig1604,bacteria,100,15.923222769298661,1,451.043,14.217163186873805,2,0
1,Prevotella copri,bacteria,100,22683.199521393417,1769,454.49,33816.94435629803,2558,0
1,Prevotella stercorea,bacteria,100,18.766655406673422,2,161.133,13109.930517880073,1277,0
1,Prevotella intermedia,bacteria,100,737.017739607538,46,177.249,247.94732597907915,17,1
1,Prevotella ruminicola,bacteria,100,454.3805354524868,26,143.821,142.740318396213,12,0
1,Prevotella dentalis,bacteria,100,547.076439430904,19,130.76,28.43432637374761,2,0
1,Prevotella denticola,bacteria,100,514.6613073648317,31,216.353,37.533310813346844,5,0
1,Prevotella melaninogenica,bacteria,100,352.0169605069954,17,211.91,59.14339885739503,5,1
1,Prevotella fusca,bacteria,100,292.8735616496004,14,187.288,14.217163186873805,1,0
1,Prevotella oris,bacteria,100,265.00792180332775,14,166.248,30.140385956172466,3,0
1,uncultured Prevotella sp.,bacteria,100,46.63229525294608,2,83.8846,16.491909296773613,2,0
1,Faecalibacterium prausnitzii,bacteria,100,16746.112174554917,881,343.879,13463.653537969494,719,0
1,Alistipes communis,bacteria,100,16647.72940530175,1521,267.52,12978.563930033359,1275,0
1,Alistipes shahii,bacteria,100,3387.096957640815,136,182.967,2398.7197728893484,113,0
1,Alistipes finegoldii,bacteria,100,3587.8433018394735,165,187.601,2109.258330404598,82,0
1,Alistipes indistinctus,bacteria,100,1992.6775922722325,64,225.473,1678.193942578584,61,0
1,Alistipes onderdonkii,bacteria,100,904.7802652126489,28,433.546,1194.8103942248745,69,0
1,Alistipes dispar,bacteria,100,179.13625615460995,2,119.642,39.80805692324665,2,0
1,Akkermansia muciniphila,bacteria,100,13787.804858630216,1189,238.331,12064.684680381111,1075,0
1,Ruminococcus sp. JE7A12,bacteria,100,16274.671043278182,1517,328.26,7181.373468953697,745,0
1,Ruminococcus sp. SR1/5,bacteria,100,7497.56317822977,574,235.675,145.58375103358776,6,0
1,Ruminococcus bicirculans,bacteria,100,592.0026751014252,36,262.042,408.3169267270157,23,0
1,Ruminococcus champanellensis,bacteria,100,536.8400819363549,23,239.117,230.31804362735565,18,0
1,Ruminococcus albus,bacteria,100,257.6149969461533,6,97.3796,174.58676393481034,16,0
1,[Eubacterium] rectale,bacteria,100,8332.963687090474,525,425.422,12868.807430230694,1020,0
1,Lachnospiraceae bacterium,bacteria,100,5951.304510025375,547,293.19,1256.7972257196443,80,0
1,Lachnospiraceae bacterium sunii NSJ-8,bacteria,100,2357.205656383677,90,351.21,239.98571459442982,14,0
1,Lachnospiraceae bacterium NSJ-4,bacteria,100,1178.318484928101,31,515.088,61.98683149476979,2,0
1,Lachnospiraceae bacterium NSJ-29,bacteria,100,342.9179760673962,17,219.443,73.36056204426883,3,0
1,Lachnospiraceae bacterium NSJ-38,bacteria,100,221.78774571523135,9,224.276,63.12420454971969,2,0
1,Lachnospiraceae bacterium oral taxon 500,bacteria,100,53.456533582645505,1,118.828,36.96462428587189,2,0
1,Escherichia coli,bacteria,99,13727.52408671787,863,246.494,11321.980075498823,738,1
1,Escherichia albertii,bacteria,100,12.511103604448948,2,188.632,25.59089373637285,1,0
1,Escherichia fergusonii,bacteria,100,12.511103604448948,1,165.667,24.453520681422944,2,0
1,uncultured Clostridium sp.,bacteria,100,19.904028461623327,1,142.957,4343.627696853685,228,0
1,Clostridium sporogenes,bacteria,100,820.045972618881,47,475.495,37.533310813346844,4,0
1,Clostridium botulinum,bacteria,100,272.4008466605021,7,98.0805,132.50396090166387,7,1
1,Clostridium perfringens,bacteria,100,270.1261005506023,7,122.243,105.20700758286615,7,1
1,Clostridium sp. SY8519,bacteria,100,176.86151004471014,9,100.382,30.140385956172466,3,0
1,Clostridium beijerinckii,bacteria,100,147.85849714348757,3,106.969,33.55250512102218,3,0
1,Clostridium bornimense,bacteria,100,83.02823301134302,5,132.162,12.511103604448948,1,0
1,Clostridium saccharobutylicum,bacteria,100,57.43733927497017,1,120.818,15.354536241823709,2,0
1,Clostridium cellulovorans,bacteria,100,29.00301290122256,1,82.4857,19.904028461623327,3,0
1,Clostridium estertheticum,bacteria,100,21.610088044048183,1,90.8667,23.31614762647304,1,0
1,Bifidobacterium longum,bacteria,100,6688.890936160387,454,192.373,6141.814496729484,433,0
1,Bifidobacterium pseudocatenulatum,bacteria,100,1819.228201392372,71,175.544,1768.0464139196265,78,0
1,Bifidobacterium adolescentis,bacteria,100,186.52918101178432,6,175.971,375.9017946609434,9,0
1,Bifidobacterium catenulatum,bacteria,100,367.9401832762941,13,165.687,139.3281992313633,6,0
1,Bifidobacterium breve,bacteria,100,236.00490890210517,8,140.037,179.13625615460995,7,0
1,Bifidobacterium pseudolongum,bacteria,100,19.335341934148374,1,145.19,29.571699428697514,3,0
1,Bifidobacterium animalis,bacteria,100,27.296953318797705,1,125.758,16.491909296773613,1,0
1,Blautia obeum,bacteria,100,4635.932571975811,230,250.062,8140.747640803941,398,0
1,Blautia sp. SC05B48,bacteria,100,6375.544659521689,406,226.955,183.68574837440957,14,0
1,Blautia producta,bacteria,100,792.7490193000833,30,233.228,207.57058252835756,15,0
